wc_player_id,full_name,known_name,country,position,price,club_league,club_name,club_player_id,club_match,curated_player_id,curated_match,euro2024_goals
1008,Kenny McLean,,SCO,MID,4.8,,,,,,,
1009,Andy Robertson,,SCO,DEF,5,Premier League,Andrew Robertson,262911,unique_last_name,,,
1010,Kieran Tierney,,SCO,DEF,4.3,,,,,,,
1011,Nathan Patterson,,SCO,DEF,4,,,,,,,
1012,Jack Hendry,,SCO,DEF,3.9,Saudi Pro League,Jack Hendry,fm:10949,full_name,,,
1013,John Souttar,,SCO,DEF,3.8,,,,,,,
1014,Scott McKenna,,SCO,DEF,3.8,,,,,,,
1015,Anthony Ralston,,SCO,DEF,3.8,,,,,,,
1016,Dominic Hyam,,SCO,DEF,3.6,Championship,Dominic Hyam,fm:4135,full_name,,,
1018,Grant Hanley,,SCO,DEF,3.5,,,,,,,
1019,Ché Adams,,SCO,FWD,5.4,,,,,,,
1021,George Hirst,,SCO,FWD,4.6,,,,,,,
1022,Lyndon Dykes,,SCO,FWD,4.6,,,,,,,
1023,Findlay Curtis,,SCO,FWD,4,,,,,,,
1024,Liam Kelly,,SCO,GK,3.7,Championship,Daniel Kelly,fm:4551,unique_last_name,,,
1025,Angus Gunn,,SCO,GK,3.6,,,,,,,
1027,Scott McTominay,,SCO,MID,6.5,,,,,,,1
1028,Lewis Ferguson,,SCO,MID,4.8,Serie A,Lewis Ferguson,fm:967,full_name,,,
1029,Idrissa Gueye,,SEN,MID,4.9,Serie A,Idrissa Gueye,fm:349323,full_name,89658e3e-15aa-5099-8f4b-39cae16f5c1f,name+country,
1030,Pape Matar Sarr,,SEN,MID,5.6,Premier League,Pape Matar Sarr,1002711,full_name,6cfc9449-6284-5a9d-a52f-158b60416823,name+country,
1031,Pathé Ciss,,SEN,MID,5.6,La Liga,Pathé Ciss,laliga:pathe-ciss,full_name,14e9b1cb-47d1-552f-addd-a899868d0181,name+country,
1032,Pape Gueye,,SEN,MID,5.9,La Liga,Pape Gueye,laliga:pape-gueye,full_name,bf9e912c-a167-5273-a3d1-5947e74e82f5,name+country,
1033,Mamadou Sarr,,SEN,DEF,4.7,Premier League,Mamadou Sarr,1154657,full_name,,,
1034,Moussa Niakhaté,,SEN,DEF,4.3,Ligue 1,Moussa Niakhaté,758168,full_name,,,
1035,El Hadji Malick Diouf,,SEN,DEF,4.1,Premier League,El Hadji Malick Diouf,1471764,full_name,,,
1036,Ismail Jakobs,,SEN,DEF,4.1,,,,,b3c365f6-418f-5fd9-84dd-dd56e21a0685,name+country,
1037,Kalidou Koulibaly,,SEN,DEF,4.9,Saudi Pro League,Kalidou Koulibaly,fm:15840,full_name,974c07d2-d12f-59a3-954e-cb702793d1e9,name+country,
1038,Abdoulaye Seck,,SEN,DEF,3.8,,,,,,,
1039,Antoine Mendy,,SEN,DEF,3.7,Ligue 1,Antoine Mendy,1120615,full_name,,,
1041,Nicolas Jackson,,SEN,FWD,6.7,Bundesliga,Nicolas Jackson,fm:3743,full_name,3d8e1411-8eeb-522e-ae6d-bbbbf27a293c,name+country,
1042,Iliman Ndiaye,,SEN,FWD,6.5,Premier League,Iliman Ndiaye,914309,full_name,cd661a06-76e1-5dbf-9073-3376593e9cf7,name+country,
1043,Ismaïla Sarr,,SEN,FWD,6.2,Premier League,Ismaïla Sarr,845286,full_name,0bd46d68-f571-58f7-a2e0-15ea7b6cea4e,name+country,
1046,Assane Diao,,SEN,FWD,4.9,Serie A,Assane Diao,fm:6379,full_name,,,
1047,Cherif Ndiaye,Cherif Ndiaye,SEN,FWD,4.9,Super Lig,Cherif Ndiaye,fm:764,full_name,,,
1048,Bamba Dieng,,SEN,FWD,4.9,,,,,932cfe13-bcdd-536d-bd96-f79dff85b9e8,name+country,
1049,Ibrahim Mbaye,,SEN,FWD,4.4,Ligue 1,Ibrahim Mbaye,1590918,full_name,,,
1051,Édouard Mendy,Édouard Mendy,SEN,GK,4.5,,,,,a05b4998-ebde-5a53-b92a-78f8abe6ef80,name+country,
1052,Yehvann Diouf,,SEN,GK,3.9,Ligue 1,Yehvann Diouf,845183,full_name,,,
1053,Mory Diaw,,SEN,GK,3.8,,,,,,,
1054,Krépin Diatta,,SEN,MID,6.1,Ligue 1,Krépin Diatta,873534,full_name,accd620f-7a35-56a1-94df-69d00c2a3c9b,name+country,
1055,Lamine Camara,Lamine Camara,SEN,MID,6.2,Ligue 1,Lamine Camara,1389846,full_name,,,
1056,Habib Diarra,,SEN,MID,6.2,,,,,,,
1057,Jayden Adams,,RSA,MID,4,,,,,,,
1058,Teboho Mokoena,Teboho Mokoena,RSA,MID,4.3,,,,,,,
1059,Themba Zwane,,RSA,MID,4.3,,,,,,,
1060,Thalente Mbatha,,RSA,MID,4.9,,,,,,,
1061,Tshepang Moremi,,RSA,MID,4.9,,,,,,,
1062,Sphephelo S'Miso Sithole,Yaya Sithole,RSA,MID,5.1,Liga Portugal,Yaya Sithole,fm:6783,known_name,,,
1063,Aubrey Modiba,,RSA,DEF,3.7,,,,,,,
1064,Thabang Matuludi,,RSA,DEF,3.7,,,,,,,
1065,Khuliso Mudau,,RSA,DEF,3.6,,,,,,,
1066,Nkosinathi Sibisi,,RSA,DEF,3.6,,,,,,,
1067,Mbekezeli Mbokazi,,RSA,DEF,3.5,MLS,Mbekezeli Mbokazi,fm:327719,full_name,,,
1068,Khulumani Ndamane,,RSA,DEF,3.5,,,,,,,
1069,Ime Okon,,RSA,DEF,3.5,,,,,,,
1070,Samukele Kabini,,RSA,DEF,3.5,,,,,,,
1071,Lyle Foster,,RSA,FWD,5.4,Premier League,Lyle Foster,901907,full_name,,,
1072,Relebohile Mofokeng,,RSA,FWD,4.9,,,,,,,
1073,Oswin Appollis,,RSA,FWD,4.9,,,,,,,
1075,Evidence Makgopa,,RSA,FWD,4.5,,,,,,,
1076,Thapelo Maseko,,RSA,FWD,4.2,,,,,,,
1077,Ronwen Williams,,RSA,GK,4.5,,,,,,,
1078,Ricardo Goss,,RSA,GK,3.7,,,,,,,
1081,Yéremy Pino,,ESP,MID,5.9,Premier League,Yéremy Pino,984624,full_name,96cf2cc6-a08b-5159-8b80-c66eebda44e3,name+country,
1082,Álex Baena,,ESP,MID,6,La Liga,Álex Baena,laliga:alex-baena,full_name,,,
1084,Martín Zubimendi,,ESP,MID,6.1,Premier League,Martín Zubimendi,966837,full_name,,,
1085,Pedro Porro,,ESP,DEF,5.5,Premier League,Pedro Porro,913654,full_name,,,
1086,Aymeric Laporte,,ESP,DEF,5.5,La Liga,Aymeric Laporte,laliga:aymeric-laporte,full_name,c5153ee0-01b3-592e-83d5-dec61b3d4623,name+country,
1087,Alejandro Grimaldo,,ESP,DEF,4.9,Bundesliga,Alejandro Grimaldo,fm:2233,full_name,,,
1088,Marc Cucurella,,ESP,DEF,5.1,Premier League,Marc Cucurella,794939,full_name,,,
1089,Pau Cubarsí,,ESP,DEF,5,La Liga,Pau Cubarsí,laliga:pau-cubarsi,full_name,,,
1092,Lamine Yamal Nasraoui Ebana,Lamine Yamal,ESP,MID,10,La Liga,Lamine Yamal,laliga:lamine-yamal,known_name,,,1
1093,Ferran Torres,,ESP,FWD,7.8,La Liga,Ferrán Torres,laliga:ferran-torres,full_name,ed964dec-7098-53ef-9a71-55c988d8dff6,name+country,1
1094,Mikel Oyarzabal,,ESP,FWD,8.1,La Liga,Mikel Oyarzabal,laliga:mikel-oyarzabal,full_name,,,1
1095,Borja Iglesias,,ESP,FWD,6.8,La Liga,Borja Iglesias,laliga:borja-iglesias,full_name,,,
1097,Víctor Muñoz,,ESP,FWD,4,La Liga,Víctor Muñoz,laliga:victor-munoz,full_name,,,
1098,David Raya,,ESP,GK,5,Premier League,David Raya,581310,full_name,cf35f6a6-2331-5ef6-b3b9-c88f79c41918,name+country,
1099,Unai Simón,,ESP,GK,5,La Liga,Unai Simón,laliga:unai-simon,full_name,0e9b267f-968e-5926-9e1b-f98b3b7563fd,name+country,
1101,Joan García,Joan García,ESP,GK,4,La Liga,Joan García,laliga:joan-garcia,full_name,,,
1102,Marcos Llorente,,ESP,DEF,5.5,La Liga,Marcos Llorente,laliga:marcos-llorente,full_name,b86e3c6b-afa3-5db7-a7ee-48e51e88b9e9,name+country,
1104,Rodrigo Hernández Cascante,Rodri,ESP,MID,7.5,Premier League,Rodri,827606,known_name,24aa4afe-df04-5756-8901-8ca973b7099e,name+country,1
1105,Dani Olmo,,ESP,MID,7.7,La Liga,Dani Olmo,laliga:dani-olmo,full_name,6f40e49e-5da5-5626-8f2e-1b9cff409550,name+country,3
1106,Pedro González López,Pedri,ESP,MID,8.1,La Liga,Pedri,laliga:pedri,known_name,7e09d77c-df3f-5ce9-abeb-57d337ab99e4,name+country,
1109,Besfort Zeneli,,SWE,MID,4.7,,,,,,,
1110,Elliot Stroud,,SWE,MID,4.7,,,,,,,
1111,Taha Ali,,SWE,MID,4.9,,,,,,,
1112,Eric Smith,,SWE,MID,4.9,Bundesliga,Eric Smith,fm:5347,full_name,,,
1113,Lucas Bergvall,,SWE,MID,5.1,Premier League,Lucas Bergvall,1391251,full_name,,,
1114,Yasin Ayari,,SWE,MID,5.3,Premier League,Yasin Ayari,1036269,full_name,,,
1116,Jesper Karlström,,SWE,MID,5.6,Serie A,Jesper Karlstrom,fm:6523,full_name,,,
1117,Mattias Svanberg,,SWE,MID,6.1,Bundesliga,Mattias Svanberg,fm:5327,full_name,,,
1118,Daniel Svensson,,SWE,DEF,4.5,Bundesliga,Daniel Svensson,fm:60090,full_name,,,
1119,Gabriel Gudmundsson,,SWE,DEF,4.2,Premier League,Gabriel Gudmundsson,834308,full_name,,,
1120,Carl Starfelt,,SWE,DEF,4.1,La Liga,Carl Starfelt,laliga:carl-starfelt,full_name,,,
1121,Victor Lindelöf,,SWE,DEF,4,Premier League,Victor Lindelöf,143334,full_name,5fbf9ae9-c520-57d1-9969-913632f3a110,name+country,
1122,Gustaf Lagerbielke,,SWE,DEF,3.7,Liga Portugal,Gustaf Lagerbielke,fm:1808,full_name,,,
1124,Viktor Gyökeres,,SWE,FWD,7.8,Premier League,Viktor Gyökeres,804508,full_name,,,
1125,Anthony Elanga,,SWE,FWD,5.8,Premier League,Anthony Elanga,979232,full_name,,,
1126,Benjamin Nygren,,SWE,FWD,4.9,,,,,,,
1127,Gustaf Nilsson,,SWE,FWD,4.9,,,,,,,
1129,Kristoffer Nordfeldt,,SWE,GK,3.9,,,,,c033bb30-25ba-578b-93f2-ffae14aec8c3,name+country,
1133,Johan Manzambi,,SUI,MID,5.6,Bundesliga,Johan Manzambi,fm:5184,full_name,,,
1135,Granit Xhaka,,SUI,MID,6.2,,,,,698ec70c-6cef-5358-87a4-05e2098d4a00,name+country,
1137,Michel Aebischer,,SUI,MID,5.9,Serie A,Michel Aebischer,fm:975,full_name,da85d3aa-ae52-5e2d-aafc-18ed5459b115,name+country,1
1138,Remo Freuler,,SUI,MID,5.9,Serie A,Remo Freuler,fm:966,full_name,c366f61f-29ff-5676-878c-60e4b7dabb4f,name+country,1
1139,Ardon Jashari,,SUI,MID,5.2,Serie A,Ardon Jashari,fm:1281,full_name,70264aba-ec92-5816-a4c6-cf72c2b79300,name+country,
1140,Fabian Rieder,,SUI,MID,6.2,Bundesliga,Fabian Rieder,fm:1518,full_name,646baa16-bdcd-5de3-9fe6-0c5dc3c066c4,name+country,
1141,Manuel Akanji,,SUI,DEF,5,Serie A,Manuel Akanji,fm:2059,full_name,5c961558-f213-5b5d-b3b5-3043ed4ab2ab,name+country,
1142,Ricardo Rodríguez,,SUI,DEF,4.5,La Liga,Ricardo Rodríguez,laliga:ricardo-rodriguez,full_name,6d59a007-9e47-5ed8-8132-35b2806ff09d,name+country,
1143,Nico Elvedi,,SUI,DEF,4.3,Bundesliga,Nico Elvedi,fm:5382,full_name,3643b473-7784-5008-889b-17f230f96d04,name+country,
1144,Silvan Widmer,,SUI,DEF,4.2,Bundesliga,Silvan Widmer,fm:5286,full_name,5f85c22a-d5ef-574a-a9b6-b17c45944113,name+country,
1145,Miro Muheim,,SUI,DEF,4,Bundesliga,Miro Muheim,fm:5418,full_name,,,
1146,Eray Cömert,,SUI,DEF,3.9,La Liga,Eray Cömert,laliga:eray-comert,full_name,fd603883-ea8a-5e58-a425-698a6adfd04b,name+country,
1147,Aurèle Amenda,,SUI,DEF,3.7,Bundesliga,Aurele Amenda,fm:3183,full_name,,,
1148,Luca Jaquez,,SUI,DEF,3.5,Bundesliga,Luca Jaquez,fm:60206,full_name,,,
1149,Breel Embolo,,SUI,FWD,7.5,Ligue 1,Breel Embolo,352296,full_name,2292820b-afe2-58ed-9ab4-5641614f8825,name+country,2
1150,Noah Okafor,,SUI,FWD,5.9,Premier League,Noah Okafor,865523,full_name,66fe9239-d806-5aa3-9f2e-a6eae427f910,name+country,
1151,Dan Ndoye,,SUI,FWD,6.8,,,,,,,1
1153,Gregor Kobel,,SUI,GK,4.7,,,,,b6a6712a-495e-5291-a6f9-5f1681d85c8b,name+country,
1154,Yvon Mvogo,,SUI,GK,4.2,Ligue 1,Yvon Mvogo,149656,full_name,8c678562-93f0-5a05-b4c0-c9bd740d484c,name+country,
1155,Marvin Keller,,SUI,GK,3.7,,,,,,,
1156,Djibril Sow,,SUI,MID,6.1,La Liga,Djibril Sow,laliga:djibril-sow,full_name,d0f998b5-b8ff-5dbf-a0c5-b2288867b8b5,name+country,
1157,Denis Zakaria,,SUI,MID,6.1,Ligue 1,Denis Zakaria,770677,full_name,6cf4e4cb-63d0-5d4d-ba43-d933b10e54af,name+country,
1158,Rubén Vargas,,SUI,MID,6.8,La Liga,Ruben Vargas,laliga:ruben-vargas,full_name,d8d9a033-844d-5f67-9d78-f20d741335b2,name+country,1
1160,Ellyes Skhiri,,TUN,MID,4.7,,,,,8787994a-04a8-5b16-a277-f4a3eaa98db9,name+country,
1161,Rani Khedira,,TUN,MID,4.7,,,,,,,
1162,Hadj Mahmoud,,TUN,MID,4.9,,,,,,,
1163,Mortadha Ben Ouanes,,TUN,MID,5,Super Lig,Mortadha Ben Ouanes,fm:367179,full_name,,,
1164,Anis Ben Slimane,,TUN,MID,5.3,Premier League,Anis Ben Slimane,1006147,full_name,fbe41fea-24fb-5a29-8c11-ae21869dfce4,name+country,
1165,Moutaz Neffati,,TUN,DEF,4.1,,,,,,,
1166,Ali Abdi,,TUN,DEF,4.1,Ligue 1,Ali Abdi,919027,full_name,1b35888f-6295-5682-b587-767bd2fe701b,name+country,
1167,Omar Rekik,,TUN,DEF,3.8,,,,,,,
1169,Adem Arous,,TUN,DEF,3.6,Super Lig,Adem Arous,fm:23083082,full_name,,,
1170,Mohamed Amine Ben Hmida,,TUN,DEF,3.6,,,,,,,
1172,Raed Chikhaoui,,TUN,DEF,3.5,,,,,,,
1174,Ismaël Gharbi,,TUN,FWD,4.6,,,,,,,
1175,Elias Saad,,TUN,FWD,4.5,,,,,,,
1176,Firas Chaouat,,TUN,FWD,4.4,,,,,,,
1177,Sebastian Tounekti,,TUN,FWD,4.4,,,,,,,
1178,Hazem Mastouri,,TUN,FWD,4.2,,,,,,,
1181,Rayan Elloumi,,TUN,FWD,4,,,,,,,
1183,Khalil Ayari,,TUN,FWD,4,,,,,,,
1184,Abdelmouhib Chamakh,,TUN,GK,4.1,,,,,,,
1185,Aymen Dahmen,,TUN,GK,3.9,,,,,34359b5a-ed1a-51c4-a4bb-9b2acefc1c0d,name+country,
1187,Sabri Ben Hessen,,TUN,GK,3.5,,,,,,,
1188,Ismail Yüksek,,TUR,MID,4.6,Super Lig,Ismail Yuksek,fm:1042,full_name,,,
1189,Salih Özcan,,TUR,MID,4.7,Bundesliga,Salih Ozcan,fm:695,full_name,,,
1190,Atakan Karazor,,TUR,MID,4.7,,,,,,,
1191,Irfan Can Kahveci,,TUR,MID,5.9,Super Lig,Irfan Can Kahveci,fm:1021,full_name,,,
1192,Orkun Kökçü,,TUR,MID,6,,,,,,,
1193,Kaan Ayhan,,TUR,DEF,4.5,,,,,,,
1194,Zeki Çelik,,TUR,DEF,4.3,Serie A,Zeki Celik,fm:3616,full_name,,,
1195,Ferdi Kadioglu,,TUR,DEF,4.3,,,,,,,
1196,Samet Akaydin,,TUR,DEF,4.1,Super Lig,Samet Akaydin,fm:8847,full_name,,,1
1197,Mert Müldür,,TUR,DEF,4.1,,,,,,,1
1198,Ozan Kabak,,TUR,DEF,4,Bundesliga,Ozan Kabak,fm:2953,full_name,,,
1199,Eren Elmali,,TUR,DEF,4,Super Lig,Eren Elmali,fm:2818,full_name,,,
1200,Abdülkerim Bardakci,,TUR,DEF,4,Super Lig,Abdulkerim Bardakci,fm:1765,full_name,,,
1201,Merih Demiral,,TUR,DEF,4,Saudi Pro League,Merih Demiral,fm:13091,full_name,,,2
1202,Mustafa Eskihellaç,,TUR,DEF,3.9,Super Lig,Mustafa Eskihellac,fm:74401,full_name,,,
1203,Ahmetcan Kaplan,,TUR,DEF,3.5,Eredivisie,Ahmetcan Kaplan,fm:3019,full_name,,,
1204,Kenan Yildiz,,TUR,MID,7,Super Lig,Ugur Kaan Yildiz,fm:368483,unique_last_name,,,
1205,Kerem Aktürkoglu,,TUR,FWD,6.2,Super Lig,Kerem Akturkoglu,fm:719,full_name,,,1
1206,Baris Alper Yilmaz,,TUR,FWD,6.1,Super Lig,Baris Alper Yilmaz,fm:1760,full_name,,,
1208,Oguz Aydin,,TUR,FWD,5,,,,,,,
1209,Yunus Akgün,,TUR,FWD,4.9,Super Lig,Yunus Akgun,fm:1755,full_name,,,
1210,Deniz Gül,,TUR,FWD,4.4,,,,,,,
1211,Ugurcan Çakir,,TUR,GK,4.2,,,,,,,
1212,Altay Bayindir,,TUR,GK,4,,,,,,,
1213,Mert Günok,,TUR,GK,4,,,,,,,
1214,Muhammed Sengezer,,TUR,GK,3.9,,,,,,,
1215,Arda Güler,,TUR,MID,7,La Liga,Arda Güler,laliga:arda-guler,full_name,,,1
1216,Hakan Çalhanoglu,,TUR,MID,7.1,,,,,,,1
1217,Pablo Alcoba,,URU,MID,4.3,,,,,,,
1218,Juan Manuel Sanabria,,URU,MID,4.5,MLS,Juan Manuel Sanabria,fm:377456,full_name,,,
1219,Emiliano Martínez,,URU,MID,4.7,Premier League,Emiliano Martínez,158263,full_name,44dc6a3b-ff39-5fa3-93ee-ca94e69bec50,name_unique,
1220,Luciano González,Luciano González,URU,MID,4.7,,,,,,,
1221,Nicolás Fonseca,,URU,MID,5,La Liga,Nicolas Fonseca,laliga:nicolas-fonseca,full_name,,,
1222,Facundo Pellistri,,URU,MID,5.2,,,,,28670d18-1441-53b1-a0e9-96547b0aa9ae,name+country,
1223,Maxi Araújo,,URU,MID,6.4,Liga Portugal,Maxi Araujo,fm:2125,full_name,,,
1224,Manuel Ugarte,,URU,MID,5.9,Premier League,Manuel Ugarte,846425,full_name,4af23754-c022-5239-a60c-2ae02e920f62,name+country,
1225,Nicolás de la Cruz,,URU,MID,5.9,,,,,2e3d4753-3641-5a19-bae9-40f79300bcaa,name+country,
1226,Ronald Araujo,,URU,DEF,5,La Liga,Ronald Araújo,laliga:ronald-araujo,full_name,5f0f9169-a082-5cc4-b573-2b5d41a65a3d,name+country,
1227,José María Giménez,,URU,DEF,4.4,La Liga,José María Giménez,laliga:jose-maria-gimenez,full_name,,,
1228,Matías Viña,,URU,DEF,4.3,,,,,53b8d2d9-ed67-57da-bc2b-ce62dd8e1c48,name+country,
1229,Mathías Olivera,,URU,DEF,4.3,Serie A,Mathias Olivera,fm:6646,full_name,b13e00a2-ae12-5b3b-8589-d2be0d183577,name+country,
1230,Guillermo Varela,,URU,DEF,4.2,,,,,18d73d17-feac-59c9-90f5-0c2550de1e88,name+country,
1231,Sebastián Cáceres,,URU,DEF,4.2,,,,,,,
1232,Santiago Bueno,Santiago Bueno,URU,DEF,4.1,Premier League,Santiago Bueno,846308,full_name,,,
1233,José Rodríguez,,URU,DEF,3.9,,,,,,,
1234,Brian Barboza,,URU,DEF,3.7,,,,,,,
1235,Benjamín García,,URU,DEF,3.5,Premier League,Andrés García,1457536,unique_last_name,,,
1236,Darwin Núñez,,URU,FWD,7.5,Saudi Pro League,Darwin Nunez,fm:849,full_name,2423709c-b481-5443-ab19-53206f2e4da7,name+country,
1237,Federico Viñas,,URU,FWD,5.9,La Liga,Federico Viñas,laliga:federico-vinas,full_name,,,
1238,Brian Rodríguez,,URU,FWD,6.2,,,,,,,
1239,Rodrigo Aguirre,,URU,FWD,5.6,,,,,,,
1240,Facundo Torres,Facundo Torres,URU,FWD,5.4,MLS,Facundo Torres,fm:333049,full_name,fa2e9a8d-cc79-5b77-b72f-a8397940ecb5,name+country,
1241,Agustín Canobbio,,URU,FWD,5.3,,,,,6354a6f3-1ded-581d-8101-b37e5af74d4f,name+country,
1242,Facundo Martínez,,URU,FWD,5.3,,,,,,,
1243,Agustín Álvarez,,URU,FWD,5.2,Saudi Pro League,Gaston Alvarez,fm:8180,unique_last_name,,,
1244,Sergio Rochet,,URU,GK,4.1,,,,,bab2cc5f-256a-51c7-bcc3-9e1bf41d508f,name+country,
1245,Fernando Muslera,,URU,GK,4.1,,,,,f8a7e8c3-c56b-5397-bfc6-3c71b46c8739,name+country,
1246,Santiago Mele,,URU,GK,3.5,,,,,,,
1247,Giorgian de Arrascaeta,,URU,MID,6.5,,,,,e7d8d9ce-4087-5c3a-8419-63407fe801ef,name+country,
1248,Federico Valverde,,URU,MID,7.5,La Liga,Federico Valverde,laliga:federico-valverde,full_name,26331d27-43cf-5cce-8659-375085adca1f,name+country,
1249,Cristian Roldan,Cristian Roldan,USA,MID,4.7,MLS,Cristian Roldan,fm:379459,full_name,83f6a007-a7bf-5cda-a0ba-5e4a38894ccb,name+country,
1250,Sebastian Berhalter,,USA,MID,4.7,,,,,,,
1251,Tanner Tessmann,,USA,MID,5.6,Ligue 1,Tanner Tessmann,1022084,full_name,,,
1252,Aidan Morris,,USA,MID,5.6,Championship,Aidan Morris,fm:4168,full_name,,,
1253,Brenden Aaronson,,USA,MID,5.7,Premier League,Brenden Aaronson,973431,full_name,a6cb677c-c3b8-5013-b20f-7b213b198f0e,name+country,
1254,Malik Tillman,,USA,MID,6.1,,,,,,,
1255,Weston McKennie,,USA,MID,6.1,Serie A,Weston Mckennie,fm:1949,full_name,f2484bfc-84f3-5219-9b02-b544de463954,name+country,
1256,Giovanni Reyna,,USA,MID,5.5,,,,,65b96ab1-2e33-5288-ab0b-a731cc8d411e,name+country,
1257,Johnny Cardoso,,USA,MID,6.2,La Liga,Johnny Cardoso,laliga:johnny-cardoso,full_name,,,
1258,Antonee Robinson,,USA,DEF,5,,,,,85852aad-b0ad-5432-ab28-8624ea703ac8,name+country,
1259,Chris Richards,,USA,DEF,4.1,Premier League,Chris Richards,931844,full_name,,,
1260,Joe Scally,,USA,DEF,4.1,Bundesliga,Joe Scally,fm:5372,full_name,bf81e8f9-4369-52cc-bb30-269ba69bd910,name+country,
1261,Tim Ream,,USA,DEF,3.9,MLS,Tim Ream,fm:18986,full_name,85e02ca6-f26f-503f-923e-aef621e7b32f,name+country,
1262,Mark McKenzie,,USA,DEF,3.9,,,,,,,
1263,Auston Trusty,,USA,DEF,3.9,,,,,,,
1264,Alexander Freeman,,USA,DEF,4,La Liga,Alex Freeman,laliga:alex-freeman,unique_last_name,,,
1265,Timothy Weah,,USA,MID,5.8,Ligue 1,Tim Weah,855810,unique_last_name,5fee68f9-3c03-5208-b656-6fc6de2190e8,name+country,
1266,Ricardo Pepi,,USA,FWD,5.9,,,,,,,
1267,Folarin Balogun,,USA,FWD,6,Ligue 1,Folarin Balogun,934237,full_name,,,
1268,Patrick Agyemang,,USA,FWD,4.9,,,,,,,
1269,Max Arfsten,,USA,FWD,4.4,MLS,Max Arfsten,fm:379358,full_name,,,
1270,Matt Turner,,USA,GK,4,,,,,3dfc3373-e198-5a34-a17a-2da03a9cd4b0,name+country,
1271,Matt Freese,,USA,GK,4.2,,,,,,,
1272,Patrick Schulte,,USA,GK,3.5,,,,,,,
1273,Chris Brady,,USA,GK,3.5,,,,,,,
1274,Christian Pulisic,,USA,MID,7,Serie A,Christian Pulisic,fm:2267,full_name,db6eb0c7-9b30-5511-9ca6-bb27b6ebdc40,name+country,
1275,Abdulla Abdullaev,,UZB,MID,4.2,,,,,,,
1278,Sherzod Esanov,,UZB,MID,4.7,,,,,,,
1279,Jasurbek Jaloliddinov,,UZB,MID,4.7,,,,,,,
1280,Ruslanbek Jiyanov,,UZB,MID,4.7,,,,,,,
1282,Akmal Mozgovoy,,UZB,MID,4.7,,,,,,,
1284,Otabek Shukurov,,UZB,MID,5,,,,,,,
1285,Umarali Rakhmonaliev,,UZB,MID,5.1,,,,,,,
1286,Dostonbek Khamdamov,,UZB,MID,5.1,,,,,,,
1287,Aziz G'aniev,,UZB,MID,5.3,,,,,,,
1288,Odiljon Hamrobekov,,UZB,MID,5.3,,,,,,,
1289,Oston Urunov,,UZB,MID,5.6,,,,,,,
1290,Jamshid Iskanderov,,UZB,MID,5.7,,,,,,,
1291,Jaloliddin Masharipov,,UZB,MID,6.1,,,,,,,
1292,Abbosbek Fayzullaev,,UZB,MID,6.2,Super Lig,Abbosbek Fayzullaev,fm:391300,full_name,,,
1293,Abdukodir Khusanov,,UZB,DEF,4.3,Premier League,Abdukodir Khusanov,1194333,full_name,,,
1294,Rustam Ashurmatov,,UZB,DEF,3.7,,,,,,,
1295,Sherzod Nasrullaev,,UZB,DEF,3.7,,,,,,,
1296,Farrukh Sayfiev,,UZB,DEF,3.6,,,,,,,
1297,Khojiakbar Alijonov,,UZB,DEF,3.6,,,,,,,
1300,Umar Eshmurodov,,UZB,DEF,3.5,,,,,,,
1302,Avazbek O'lmasaliev,,UZB,DEF,3.5,,,,,,,
1303,Bekhruz Karimov,,UZB,DEF,3.5,,,,,,,
1305,Jakhongir Urozov,,UZB,DEF,3.5,,,,,,,
1306,Eldor Shomurodov,,UZB,FWD,6.5,Super Lig,Eldor Shomurodov,fm:3622,full_name,,,
1307,Igor Sergeev,,UZB,FWD,6.1,,,,,,,
1308,Sherzod Temirov,,UZB,FWD,5.1,,,,,,,
1310,Azizbek Amanov,,UZB,FWD,4.9,,,,,,,
1311,Abduvokhid Nematov,,UZB,GK,4,,,,,,,
1312,Utkir Yusupov,,UZB,GK,3.9,,,,,,,
1314,Botirali Ergashev,,UZB,GK,3.5,,,,,,,
1315,Facundo Cambeses,,ARG,GK,4,,,,,,,
1316,Walter Benítez,,ARG,GK,4.5,Premier League,Walter Benítez,249859,full_name,,,
1317,Santiago Beltrán,,ARG,GK,4,,,,,,,
1318,Lisandro Martínez,,ARG,DEF,4.6,Premier League,Lisandro Martínez,859999,full_name,62ad0b8f-7ce0-5f93-ac20-eacf03ebe909,name+country,
1319,Germán Pezzella,,ARG,DEF,4.2,,,,,585ebee6-c427-5abe-84ce-b5b3db3eee0d,name+country,
1320,Facundo Medina,,ARG,DEF,4,Ligue 1,Facundo Medina,860307,full_name,,,
1321,Zaid Romero,,ARG,DEF,3.5,La Liga,Zaid Romero,laliga:zaid-romero,full_name,,,
1322,Lautaro Di Lollo,,ARG,DEF,3.5,,,,,,,
1323,Gonzalo Montiel,,ARG,DEF,4.3,,,,,3d46acd3-0031-5f7a-8930-f801041abee6,name+country,
1324,Kevin Mac Allister,,ARG,DEF,3.8,,,,,,,
1325,Leonardo Balerdi,,ARG,DEF,4,Ligue 1,Leonardo Balerdi,928236,full_name,,,
1326,Giovani Lo Celso,,ARG,MID,6.2,La Liga,Giovani Lo Celso,laliga:giovani-lo-celso,full_name,15716007-3f16-56f7-8b60-83e3571ef664,name+country,
1327,Emiliano Buendía,,ARG,MID,6.5,Premier League,Emiliano Buendía,783126,full_name,,,
1328,Aníbal Moreno,,ARG,MID,5,,,,,,,
